asset,slot_key,slot_start_ts,slot_end_ts,slot_start_utc,polymarket_resolution,kalshi_resolution,polymarket_settlement_value_usd,kalshi_settlement_value_usd,source,outcome_mismatch,fatal_poly_up_kalshi_no,fatal_poly_down_kalshi_yes,polymarket_benchmark_conflict,kalshi_benchmark_conflict
eth,eth:1784811600000,1784811600000,1784812500000,2026-07-23T13:00:00Z,DOWN,NO,,1897.21,official-venue-resolution,f,f,f,f,f
sol,sol:1784811600000,1784811600000,1784812500000,2026-07-23T13:00:00Z,DOWN,NO,,76.7138,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784811600000,1784811600000,1784812500000,2026-07-23T13:00:00Z,DOWN,NO,,1.1154,official-venue-resolution,f,f,f,f,f
btc,btc:1784812500000,1784812500000,1784813400000,2026-07-23T13:15:00Z,DOWN,NO,,64968.77,official-venue-resolution,f,f,f,f,f
doge,doge:1784812500000,1784812500000,1784813400000,2026-07-23T13:15:00Z,DOWN,NO,,0.0703544,official-venue-resolution,f,f,f,f,f
eth,eth:1784812500000,1784812500000,1784813400000,2026-07-23T13:15:00Z,DOWN,NO,,1896.79,official-venue-resolution,f,f,f,f,f
sol,sol:1784812500000,1784812500000,1784813400000,2026-07-23T13:15:00Z,DOWN,NO,,76.6408,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784812500000,1784812500000,1784813400000,2026-07-23T13:15:00Z,DOWN,NO,,1.1129,official-venue-resolution,f,f,f,f,f
btc,btc:1784813400000,1784813400000,1784814300000,2026-07-23T13:30:00Z,UP,YES,,65037.69,official-venue-resolution,f,f,f,f,f
doge,doge:1784813400000,1784813400000,1784814300000,2026-07-23T13:30:00Z,UP,YES,,0.0706049,official-venue-resolution,f,f,f,f,f
eth,eth:1784813400000,1784813400000,1784814300000,2026-07-23T13:30:00Z,UP,YES,,1906.66,official-venue-resolution,f,f,f,f,f
sol,sol:1784813400000,1784813400000,1784814300000,2026-07-23T13:30:00Z,UP,YES,,76.9482,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784813400000,1784813400000,1784814300000,2026-07-23T13:30:00Z,UP,YES,,1.1142,official-venue-resolution,f,f,f,f,f
btc,btc:1784814300000,1784814300000,1784815200000,2026-07-23T13:45:00Z,DOWN,NO,,64869.16,official-venue-resolution,f,f,f,f,f
doge,doge:1784814300000,1784814300000,1784815200000,2026-07-23T13:45:00Z,DOWN,NO,,0.0703483,official-venue-resolution,f,f,f,f,f
eth,eth:1784814300000,1784814300000,1784815200000,2026-07-23T13:45:00Z,DOWN,NO,,1899.17,official-venue-resolution,f,f,f,f,f
sol,sol:1784814300000,1784814300000,1784815200000,2026-07-23T13:45:00Z,DOWN,NO,,76.7012,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784814300000,1784814300000,1784815200000,2026-07-23T13:45:00Z,DOWN,NO,,1.112,official-venue-resolution,f,f,f,f,f
btc,btc:1784815200000,1784815200000,1784816100000,2026-07-23T14:00:00Z,UP,YES,,65015.59,official-venue-resolution,f,f,f,f,f
doge,doge:1784815200000,1784815200000,1784816100000,2026-07-23T14:00:00Z,UP,YES,,0.0705003,official-venue-resolution,f,f,f,f,f
eth,eth:1784815200000,1784815200000,1784816100000,2026-07-23T14:00:00Z,UP,YES,,1901.62,official-venue-resolution,f,f,f,f,f
sol,sol:1784815200000,1784815200000,1784816100000,2026-07-23T14:00:00Z,UP,YES,,76.8075,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784815200000,1784815200000,1784816100000,2026-07-23T14:00:00Z,UP,YES,,1.1135,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,DOWN,NO,,566.71,official-venue-resolution,f,f,f,f,f
btc,btc:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,UP,YES,,65078.27,official-venue-resolution,f,f,f,f,f
doge,doge:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,UP,YES,,0.0705449,official-venue-resolution,f,f,f,f,f
eth,eth:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,UP,YES,,1902.07,official-venue-resolution,f,f,f,f,f
hype,hype:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,UP,YES,,59.773,official-venue-resolution,f,f,f,f,f
sol,sol:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,DOWN,NO,,76.6617,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784816100000,1784816100000,1784817000000,2026-07-23T14:15:00Z,UP,NO,,1.1133,official-venue-resolution,t,f,t,f,f
bnb,bnb:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,UP,YES,,567.27,official-venue-resolution,f,f,f,f,f
btc,btc:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,64985.75,official-venue-resolution,f,f,f,f,f
doge,doge:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,0.0704296,official-venue-resolution,f,f,f,f,f
eth,eth:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,1898.67,official-venue-resolution,f,f,f,f,f
hype,hype:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,59.7262,official-venue-resolution,f,f,f,f,f
sol,sol:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,76.6287,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784817000000,1784817000000,1784817900000,2026-07-23T14:30:00Z,DOWN,NO,,1.1128,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,566.5,official-venue-resolution,f,f,f,f,f
btc,btc:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,64856.32,official-venue-resolution,f,f,f,f,f
doge,doge:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,0.0701957,official-venue-resolution,f,f,f,f,f
eth,eth:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,1895.01,official-venue-resolution,f,f,f,f,f
hype,hype:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,UP,YES,,59.8226,official-venue-resolution,f,f,f,f,f
sol,sol:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,76.3528,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784817900000,1784817900000,1784818800000,2026-07-23T14:45:00Z,DOWN,NO,,1.1093,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,564.44,official-venue-resolution,f,f,f,f,f
btc,btc:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,64700.83,official-venue-resolution,f,f,f,f,f
doge,doge:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,0.068888,official-venue-resolution,f,f,f,f,f
eth,eth:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,1882.66,official-venue-resolution,f,f,f,f,f
hype,hype:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,59.6251,official-venue-resolution,f,f,f,f,f
sol,sol:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,75.8813,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784818800000,1784818800000,1784819700000,2026-07-23T15:00:00Z,DOWN,NO,,1.1044,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,566.01,official-venue-resolution,f,f,f,f,f
btc,btc:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,64823.58,official-venue-resolution,f,f,f,f,f
doge,doge:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,0.0692885,official-venue-resolution,f,f,f,f,f
eth,eth:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,1892,official-venue-resolution,f,f,f,f,f
hype,hype:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,DOWN,NO,,59.5149,official-venue-resolution,f,f,f,f,f
sol,sol:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,76.2387,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784819700000,1784819700000,1784820600000,2026-07-23T15:15:00Z,UP,YES,,1.1075,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,566.42,official-venue-resolution,f,f,f,f,f
btc,btc:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,64870.52,official-venue-resolution,f,f,f,f,f
doge,doge:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,0.0695782,official-venue-resolution,f,f,f,f,f
eth,eth:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,DOWN,NO,,1890.47,official-venue-resolution,f,f,f,f,f
hype,hype:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,59.5843,official-venue-resolution,f,f,f,f,f
sol,sol:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,76.2828,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784820600000,1784820600000,1784821500000,2026-07-23T15:30:00Z,UP,YES,,1.1114,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,567.5,official-venue-resolution,f,f,f,f,f
btc,btc:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,64912.46,official-venue-resolution,f,f,f,f,f
doge,doge:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,0.0697729,official-venue-resolution,f,f,f,f,f
eth,eth:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,1894.25,official-venue-resolution,f,f,f,f,f
hype,hype:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,DOWN,NO,,59.4497,official-venue-resolution,f,f,f,f,f
sol,sol:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,76.3463,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784821500000,1784821500000,1784822400000,2026-07-23T15:45:00Z,UP,YES,,1.1125,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,567.34,official-venue-resolution,f,f,f,f,f
btc,btc:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,64820.74,official-venue-resolution,f,f,f,f,f
doge,doge:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,0.0695077,official-venue-resolution,f,f,f,f,f
eth,eth:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,1888.76,official-venue-resolution,f,f,f,f,f
hype,hype:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,59.1456,official-venue-resolution,f,f,f,f,f
sol,sol:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,76.0327,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784822400000,1784822400000,1784823300000,2026-07-23T16:00:00Z,DOWN,NO,,1.1103,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,DOWN,NO,,566.6,official-venue-resolution,f,f,f,f,f
btc,btc:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,DOWN,NO,,64761.87,official-venue-resolution,f,f,f,f,f
doge,doge:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,UP,YES,,0.0697138,official-venue-resolution,f,f,f,f,f
eth,eth:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,DOWN,NO,,1888.27,official-venue-resolution,f,f,f,f,f
hype,hype:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,DOWN,NO,,59.0021,official-venue-resolution,f,f,f,f,f
sol,sol:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,UP,YES,,76.0703,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784823300000,1784823300000,1784824200000,2026-07-23T16:15:00Z,DOWN,NO,,1.11,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,566.42,official-venue-resolution,f,f,f,f,f
btc,btc:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,64696.61,official-venue-resolution,f,f,f,f,f
doge,doge:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,0.0696875,official-venue-resolution,f,f,f,f,f
eth,eth:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,1887.16,official-venue-resolution,f,f,f,f,f
hype,hype:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,58.5611,official-venue-resolution,f,f,f,f,f
sol,sol:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,76.0177,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784824200000,1784824200000,1784825100000,2026-07-23T16:30:00Z,DOWN,NO,,1.1093,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,UP,YES,,566.7,official-venue-resolution,f,f,f,f,f
btc,btc:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,UP,YES,,64737.27,official-venue-resolution,f,f,f,f,f
doge,doge:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,DOWN,NO,,0.0696515,official-venue-resolution,f,f,f,f,f
eth,eth:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,DOWN,YES,,1887.62,official-venue-resolution,t,t,f,f,f
hype,hype:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,UP,YES,,58.7254,official-venue-resolution,f,f,f,f,f
sol,sol:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,DOWN,NO,,75.982,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784825100000,1784825100000,1784826000000,2026-07-23T16:45:00Z,DOWN,NO,,1.108,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,UP,NO,,566.68,official-venue-resolution,t,f,t,f,f
btc,btc:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,UP,NO,,64693.65,official-venue-resolution,t,f,t,f,f
doge,doge:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,UP,NO,,0.0696186,official-venue-resolution,t,f,t,f,f
eth,eth:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,UP,NO,,1886.35,official-venue-resolution,t,f,t,f,f
hype,hype:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,DOWN,NO,,58.6905,official-venue-resolution,f,f,f,f,f
sol,sol:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,DOWN,NO,,75.9215,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784826000000,1784826000000,1784826900000,2026-07-23T17:00:00Z,DOWN,NO,,1.107,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,567.36,official-venue-resolution,f,f,f,f,f
btc,btc:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,64800.42,official-venue-resolution,f,f,f,f,f
doge,doge:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,0.0697801,official-venue-resolution,f,f,f,f,f
eth,eth:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,1890.04,official-venue-resolution,f,f,f,f,f
hype,hype:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,DOWN,NO,,58.6104,official-venue-resolution,f,f,f,f,f
sol,sol:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,76.0547,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784826900000,1784826900000,1784827800000,2026-07-23T17:15:00Z,UP,YES,,1.1086,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,,566.74,official-venue-resolution,f,f,f,f,f
btc,btc:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,,64773.49,official-venue-resolution,f,f,f,f,f
doge,doge:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,,0.0696697,official-venue-resolution,f,f,f,f,f
eth,eth:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,1887.0533263999682,1887.25,official-venue-resolution,f,f,f,f,f
hype,hype:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,,58.3074,official-venue-resolution,f,f,f,f,f
sol,sol:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,75.93206725598009,75.9452,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784827800000,1784827800000,1784828700000,2026-07-23T17:30:00Z,DOWN,NO,,1.107,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,565.37,official-venue-resolution,f,f,f,f,f
btc,btc:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,64620.86,official-venue-resolution,f,f,f,f,f
doge,doge:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,0.0693512,official-venue-resolution,f,f,f,f,f
eth,eth:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,1876.58,official-venue-resolution,f,f,f,f,f
hype,hype:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,58.1937,official-venue-resolution,f,f,f,f,f
sol,sol:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,75.5623,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784828700000,1784828700000,1784829600000,2026-07-23T17:45:00Z,DOWN,NO,,1.1019,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,566.02,official-venue-resolution,f,f,f,f,f
btc,btc:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,64685.31,official-venue-resolution,f,f,f,f,f
doge,doge:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,DOWN,NO,,0.0693412,official-venue-resolution,f,f,f,f,f
eth,eth:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,1877.94,official-venue-resolution,f,f,f,f,f
hype,hype:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,58.458,official-venue-resolution,f,f,f,f,f
sol,sol:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,75.6863,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784829600000,1784829600000,1784830500000,2026-07-23T18:00:00Z,UP,YES,,1.1044,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,567.04,official-venue-resolution,f,f,f,f,f
btc,btc:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,64752.63,official-venue-resolution,f,f,f,f,f
doge,doge:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,0.0693961,official-venue-resolution,f,f,f,f,f
eth,eth:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,1879.2,official-venue-resolution,f,f,f,f,f
hype,hype:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,58.7087,official-venue-resolution,f,f,f,f,f
sol,sol:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,75.7545,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784830500000,1784830500000,1784831400000,2026-07-23T18:15:00Z,UP,YES,,1.1053,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,566.65,official-venue-resolution,f,f,f,f,f
btc,btc:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,UP,YES,,64758.53,official-venue-resolution,f,f,f,f,f
doge,doge:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,0.0692087,official-venue-resolution,f,f,f,f,f
eth,eth:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,1877.8,official-venue-resolution,f,f,f,f,f
hype,hype:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,58.0755,official-venue-resolution,f,f,f,f,f
sol,sol:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,75.6492,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784831400000,1784831400000,1784832300000,2026-07-23T18:30:00Z,DOWN,NO,,1.1031,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,566.91,official-venue-resolution,f,f,f,f,f
btc,btc:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,64807.79,official-venue-resolution,f,f,f,f,f
doge,doge:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,0.0692636,official-venue-resolution,f,f,f,f,f
eth,eth:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,1879.75,official-venue-resolution,f,f,f,f,f
hype,hype:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,58.3519,official-venue-resolution,f,f,f,f,f
sol,sol:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,75.7303,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784832300000,1784832300000,1784833200000,2026-07-23T18:45:00Z,UP,YES,,1.1045,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,566.15,official-venue-resolution,f,f,f,f,f
btc,btc:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,64742.06,official-venue-resolution,f,f,f,f,f
doge,doge:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,0.0691579,official-venue-resolution,f,f,f,f,f
eth,eth:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,1875.04,official-venue-resolution,f,f,f,f,f
hype,hype:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,58.2569,official-venue-resolution,f,f,f,f,f
sol,sol:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,75.5412,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784833200000,1784833200000,1784834100000,2026-07-23T19:00:00Z,DOWN,NO,,1.1022,official-venue-resolution,f,f,f,f,f
bnb,bnb:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,566.79,official-venue-resolution,f,f,f,f,f
btc,btc:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,64833.75,official-venue-resolution,f,f,f,f,f
doge,doge:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,0.069295,official-venue-resolution,f,f,f,f,f
eth,eth:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,1879.7,official-venue-resolution,f,f,f,f,f
hype,hype:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,58.5041,official-venue-resolution,f,f,f,f,f
sol,sol:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,75.7078,official-venue-resolution,f,f,f,f,f
xrp,xrp:1784834100000,1784834100000,1784835000000,2026-07-23T19:15:00Z,UP,YES,,1.1045,official-venue-resolution,f,f,f,f,f
